,time (ns GMT),channel,video_ts,format,size,ssim_index,cwnd,in_flight,min_rtt,rtt,delivery_rate,buffer,cum_rebuf,time (ns GMT) acked,abr,cc,day,session,time_sent,time_acked,trans_time,throughput,rebuf,ssim,formats,sizes,qualities,duration
1462756,1606191246149000000,cbs,26143217100,1280x720-22,361665,0.986533,36,0,44123,133706,335137,14.958,0.455,1.606191247319e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,557.479,558.648999936,1.170000128,309115.35079763684,0.0,18.707291398786843,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(39709, 88939, 107879, 137247, 206376, 267219, 361665, 501302, 708427, 976866)","(0.975202, 0.981235, 0.981325, 0.98314, 0.983567, 0.985219, 0.986533, 0.987632, 0.98786, 0.989263)",2.002
1462757,1606191248120000000,cbs,26143397280,1920x1080-22,1014606,0.985885,36,0,44123,85729,333424,14.961,0.455,1.606191252681e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,559.45,564.010999808,4.560999936,222452.53546085558,0.0,18.50319117517062,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(49613, 109745, 133913, 168226, 248361, 317079, 413985, 557601, 743631, 1014606)","(0.953684, 0.968189, 0.970073, 0.973172, 0.976498, 0.978992, 0.981097, 0.982778, 0.983949, 0.985885)",2.002
1462758,1606191252682000000,cbs,26143577460,1920x1080-22,1046063,0.970712,28,0,44123,505413,84208,12.615,0.455,1.606191262376e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,564.012,573.705999872,9.694000128,107908.29236514735,0.0,15.333102841265255,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(28190, 67440, 77810, 105778, 157277, 226574, 341868, 547076, 633931, 1046063)","(0.91669, 0.937356, 0.940479, 0.946582, 0.950864, 0.956625, 0.961602, 0.966081, 0.965524, 0.970712)",2.002
1462759,1606191262376000000,cbs,26143757640,426x240-26,26054,0.921614,28,0,44123,372548,91919,4.712,0.455,1.606191262699e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,573.706,574.028999936,0.323000064,80662.52271702337,0.0,11.057614968267783,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(26054, 65085, 76554, 104283, 156155, 222908, 338489, 549399, 649812, 1087718)","(0.921614, 0.940286, 0.942698, 0.94886, 0.952167, 0.957567, 0.962201, 0.966357, 0.965876, 0.970892)",2.002
1462760,1606191262699000000,cbs,26143937820,854x480-24,113113,0.948793,28,15,44123,238762,91919,6.387,0.455,1.606191263991e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,574.029,575.320999936,1.292,87548.76160990712,0.0,12.906706668840213,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(29127, 71589, 83030, 113113, 171335, 245158, 368030, 587184, 704606, 1150686)","(0.920998, 0.940475, 0.942561, 0.948793, 0.952259, 0.957768, 0.962523, 0.966664, 0.96636, 0.971273)",2.002
1462761,1606191263991000000,cbs,26144118000,1280x720-22,333363,0.956363,18,0,44123,334159,74680,7.104,0.455,1.606191267159e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,575.321,578.488999936,3.168,105228.2196969697,0.0,13.60145114367624,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(36008, 78667, 92740, 118798, 172849, 233836, 333363, 496650, 578770, 896633)","(0.866179, 0.915561, 0.924651, 0.933016, 0.94262, 0.949733, 0.956363, 0.962457, 0.962842, 0.968932)",2.002
1462762,1606191267160000000,cbs,26144298180,1280x720-22,432670,0.950777,4,4,44123,64798,145117,5.933,0.455,1.606191279504e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,578.49,590.833999872,12.344,35051.03694102398,0.0,13.078319208294493,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(49174, 108212, 128030, 162777, 231197, 308535, 432670, 631417, 732084, 1098913)","(0.83705, 0.89969, 0.911611, 0.922526, 0.934936, 0.943157, 0.950777, 0.957797, 0.958414, 0.96498)",2.002
1462763,1606191279505000000,cbs,26144478360,426x240-26,55203,0.893715,38,0,44123,76118,286709,0.0,6.897,1.606191279731e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,590.835,591.060999936,0.226000128,244260.92360443267,6.442,9.735280231238972,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(55203, 125338, 147558, 195075, 282405, 388146, 553462, 810328, 959223, 1380112)","(0.893715, 0.927913, 0.932676, 0.939855, 0.94644, 0.952702, 0.958803, 0.964737, 0.967252, 0.972965)",2.002
1462764,1606191279731000000,cbs,26144658540,426x240-26,25776,0.925026,38,10,44123,88850,314956,1.053,7.15,1.606191279886e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,591.061,591.216,0.155000064,166296.70552910224,0.2530000000000001,11.250893181309989,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(25776, 52330, 61649, 77150, 109189, 138361, 183145, 259928, 336340, 509370)","(0.925026, 0.952836, 0.957823, 0.962942, 0.968675, 0.972433, 0.975462, 0.978006, 0.9792, 0.98173)",2.002
1462765,1606191279886000000,cbs,26144838720,426x240-26,64014,0.928184,38,0,44123,94862,395636,2.982,7.15,1.606191280118e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,591.216,591.448,0.232,275922.4137931034,0.0,11.437787878246116,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(64014, 143335, 167735, 211012, 296718, 376923, 490217, 661048, 800290, 1082068)","(0.928184, 0.95261, 0.956885, 0.961362, 0.966158, 0.969673, 0.972733, 0.975431, 0.976462, 0.979223)",2.002
1462766,1606191280119000000,cbs,26145018900,854x480-24,328509,0.940264,38,0,44123,87583,330462,4.769,7.15,1.606191281371e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,591.449,592.700999936,1.252,262387.3801916933,0.0,12.237638616798009,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(83846, 205944, 254963, 328509, 488522, 642670, 866967, 1209960, 1434679, 1949987)","(0.886326, 0.924101, 0.930813, 0.940264, 0.947428, 0.954925, 0.961086, 0.966432, 0.967421, 0.97254)",2.002
1462767,1606191281372000000,cbs,26145199080,1280x720-24,527006,0.951321,38,15,44123,105757,336851,5.532,7.15,1.606191283124e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,592.702,594.453999872,1.752,300802.5114155251,0.0,13.126583519486008,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(69645, 177459, 211311, 281070, 394066, 527006, 717795, 994003, 1111147, 1515336)","(0.885031, 0.919496, 0.924718, 0.934955, 0.942457, 0.951321, 0.958882, 0.965373, 0.966556, 0.972477)",2.002
1462768,1606191283125000000,cbs,26145379260,1280x720-24,399777,0.952987,40,0,44123,162945,335261,5.763,7.15,1.606191284225e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,594.455,595.554999808,1.1,363433.63636363635,0.0,13.277820346684816,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(59193, 144359, 165554, 218329, 297778, 399777, 553870, 785977, 901635, 1284972)","(0.864281, 0.911745, 0.922973, 0.932251, 0.944921, 0.952987, 0.959728, 0.965609, 0.96868, 0.974095)",2.002
1462769,1606191284225000000,cbs,26145559440,640x360-24,119142,0.958237,36,28,44123,86446,350794,6.66,7.15,1.606191284668e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,595.555,595.997999872,0.443000064,268943.52773727814,0.0,13.79208311810177,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(50203, 119142, 141708, 184959, 267655, 354750, 480517, 672297, 839071, 1163585)","(0.940974, 0.958237, 0.960517, 0.96528, 0.967965, 0.972158, 0.97553, 0.978529, 0.978762, 0.98177)",2.002
1462770,1606191284669000000,cbs,26145739620,1280x720-22,423798,0.966649,36,0,44123,136416,311678,8.219,7.15,1.606191285943e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,595.999,597.272999936,1.274000128,332651.45794396655,0.0,14.768911396193698,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(36423, 91244, 112999, 150713, 214819, 291926, 423798, 650021, 771718, 1194134)","(0.916681, 0.9418, 0.942883, 0.951525, 0.953988, 0.961055, 0.966649, 0.971042, 0.96875, 0.973707)",2.002
1462771,1606191285944000000,cbs,26145919800,1920x1080-22,813632,0.972798,38,0,44123,123045,328533,8.961,7.15,1.60619128811e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,597.274,599.44,2.166000128,375638.0202762389,0.0,15.653991637219802,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(34596, 89746, 106195, 139216, 199431, 265748, 357965, 491774, 580558, 813632)","(0.826663, 0.893006, 0.911307, 0.920748, 0.93822, 0.94677, 0.954576, 0.961446, 0.966404, 0.972798)",2.002
1462772,1606191288115000000,cbs,26146099980,1920x1080-24,863200,0.973084,36,27,44123,135285,358971,8.781,7.15,1.606191290884e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,599.445,602.213999872,2.768999936,311737.096407069,0.0,15.699894803694065,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(64414, 151032, 180167, 230855, 322239, 413243, 539228, 716344, 863200, 1173761)","(0.879346, 0.923098, 0.934553, 0.94219, 0.954057, 0.960174, 0.965326, 0.969833, 0.973084, 0.977304)",2.002
1462773,1606191290886000000,cbs,26146280160,1280x720-24,799674,0.966789,32,0,44123,147222,299286,8.009,7.15,1.60619129302e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,602.216,604.349999872,2.133999872,374730.1068254235,0.0,14.787180473783259,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(117079, 280598, 336463, 426946, 622879, 799674, 1045228, 1387867, 1700034, 2210098)","(0.924609, 0.94889, 0.952572, 0.957709, 0.962658, 0.966789, 0.970599, 0.97408, 0.977117, 0.980368)",2.002
1462774,1606191293020000000,cbs,26146460340,426x240-26,60441,0.965075,34,27,44123,131167,376152,7.874,7.15,1.606191293279e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,604.35,604.608999936,0.259000064,233362.87669797643,0.0,14.568635852137808,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(60441, 127062, 150995, 187404, 265445, 335461, 439518, 592942, 755012, 1022850)","(0.965075, 0.974511, 0.975497, 0.977638, 0.978791, 0.980767, 0.982475, 0.983979, 0.984978, 0.986746)",2.002
1462775,1606191293280000000,cbs,26146640520,854x480-24,297023,0.969803,34,0,44123,111136,393675,9.617,7.15,1.606191294099e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,604.61,605.428999936,0.819000064,362665.41732529097,0.0,15.200362010217479,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(95700, 203932, 239974, 297023, 423822, 529460, 677163, 891303, 1159363, 1502421)","(0.947331, 0.964177, 0.966333, 0.969803, 0.972484, 0.975299, 0.977704, 0.979887, 0.981906, 0.984198)",2.002
1462776,1606191294104000000,cbs,26146820700,1920x1080-22,2570603,0.978189,36,27,44123,112038,373235,10.799,7.15,1.606191301886e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,605.434,613.216,7.782000128,330326.7743148513,0.0,16.61324422246797,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(143016, 329369, 391308, 496100, 714529, 923805, 1224541, 1639717, 1965273, 2570603)","(0.88746, 0.929728, 0.939072, 0.945969, 0.955322, 0.960681, 0.965368, 0.969491, 0.97435, 0.978189)",2.002
1462777,1606191301886000000,cbs,26147000880,640x360-24,210100,0.94207,32,0,44123,141772,297869,5.014,7.15,1.606191302595e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,613.216,613.924999936,0.708999936,296332.8899369604,0.0,12.370964715009425,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(87810, 210100, 267220, 342406, 513419, 673744, 901568, 1220780, 1495493, 1961808)","(0.913604, 0.94207, 0.948429, 0.954157, 0.961211, 0.966235, 0.970823, 0.974963, 0.978577, 0.982067)",2.002
1462778,1606191302595000000,cbs,26147181060,854x480-24,137694,0.95613,32,0,44123,136029,319696,6.309,7.15,1.606191303084e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,613.925,614.413999872,0.488999936,281582.85893926985,0.0,13.578323655950552,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(32851, 84817, 104248, 137694, 209207, 284074, 400682, 586800, 753987, 1089889)","(0.918294, 0.944213, 0.950105, 0.95613, 0.962997, 0.9683, 0.972745, 0.976635, 0.97789, 0.981528)",2.002
1462779,1606191303085000000,cbs,26147361240,426x240-26,43393,0.960444,30,26,44123,103724,322097,7.819,7.15,1.606191303346e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,614.415,614.675999744,0.260999936,166256.74574878058,0.0,14.027876317805834,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(43393, 98224, 118474, 152793, 228425, 301091, 413142, 585045, 752167, 1065380)","(0.960444, 0.970379, 0.971365, 0.973982, 0.975424, 0.977974, 0.980257, 0.982169, 0.982646, 0.984876)",2.002
1462780,1606191303347000000,cbs,26147541420,854x480-24,222245,0.972422,32,0,44123,122805,318103,9.559,7.15,1.606191304123e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,614.677,615.452999936,0.776,286398.19587628864,0.0,15.594372327380794,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(63916, 147413, 175734, 222245, 316116, 403553, 528550, 708918, 860221, 1157980)","(0.943704, 0.964497, 0.968773, 0.972422, 0.976562, 0.979435, 0.981858, 0.984029, 0.985492, 0.987527)",2.002
1462781,1606191304124000000,cbs,26147721600,1280x720-22,488760,0.980454,32,28,44123,143406,311431,10.791,7.15,1.60619130579e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,615.454,617.12,1.666000128,293373.32679964835,0.0,17.08942105565725,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(72137, 152364, 178632, 219617, 308220, 383948, 488760, 633842, 782035, 1029422)","(0.937707, 0.962056, 0.966212, 0.970349, 0.974612, 0.977724, 0.980454, 0.982722, 0.984122, 0.986368)",2.002
1462782,1606191305791000000,cbs,26147901780,1280x720-20,787237,0.980668,30,0,44123,133968,318970,11.12,7.15,1.606191310635e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,617.121,621.964999936,4.844,162517.96036333608,0.0,17.13723213533157,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(89473, 183583, 217651, 267344, 375208, 468657, 601169, 787237, 1006673, 1315971)","(0.93632, 0.959614, 0.962602, 0.967269, 0.971525, 0.975087, 0.978104, 0.980668, 0.982125, 0.984695)",2.002
1462783,1606191310636000000,cbs,26148081960,854x480-24,229504,0.962911,36,0,44123,145246,336775,8.277,7.15,1.606191311355e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,621.966,622.684999936,0.719000064,319198.8589308387,0.0,14.307548760360865,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(71275, 152168, 182039, 229504, 329340, 420736, 553286, 747513, 939129, 1265469)","(0.931495, 0.953984, 0.958613, 0.962911, 0.967985, 0.971681, 0.974924, 0.977943, 0.980063, 0.983033)",2.002
1462784,1606191311356000000,cbs,26148262140,1280x720-26,154998,0.97662,34,28,44123,139976,322441,9.559,7.15,1.606191311927e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,622.686,623.256999936,0.571000064,271450.05714044895,0.0,16.311554931741796,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(38030, 75971, 91064, 110874, 154998, 193649, 251952, 341186, 449474, 641474)","(0.93875, 0.962002, 0.968407, 0.971738, 0.97662, 0.979194, 0.981195, 0.982924, 0.986134, 0.987959)",2.002
1462785,1606191311928000000,cbs,26148442320,1280x720-22,360321,0.977132,32,0,44123,133320,327280,10.988,7.15,1.606191312953e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,623.258,624.282999808,1.024999936,351532.7048761884,0.0,16.40771816457765,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(51418, 105794, 126701, 154338, 222765, 278032, 360321, 486565, 631586, 890506)","(0.934536, 0.956708, 0.963304, 0.966651, 0.972102, 0.974872, 0.977132, 0.979093, 0.982174, 0.984231)",2.002
1462786,1606191312954000000,cbs,26148622500,1920x1080-24,464275,0.983254,34,27,44123,97643,402180,11.964,7.15,1.606191314256e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,624.284,625.585999872,1.302000128,356585.9864493039,0.0,17.760889131277242,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(39094, 82237, 94598, 118979, 167839, 214948, 284657, 386464, 464275, 642385)","(0.930415, 0.954986, 0.960239, 0.965143, 0.970871, 0.974986, 0.978634, 0.981707, 0.983254, 0.986032)",2.002
1462787,1606191314256000000,cbs,26148802680,1920x1080-24,250168,0.98211,34,0,44123,119520,354461,12.665,7.15,1.606191314952e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,625.586,626.281999872,0.696,359436.7816091954,0.0,17.47389659432628,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(21494, 46090, 51032, 64808, 87342, 113567, 152598, 214443, 250168, 363298)","(0.927733, 0.953522, 0.959832, 0.963875, 0.97054, 0.97404, 0.9769, 0.979459, 0.98211, 0.984394)",2.002
1462788,1606191314953000000,cbs,26148982860,1280x720-20,402744,0.987565,34,31,44123,105175,388607,13.97,7.15,1.606191316203e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,626.283,627.532999936,1.250000128,322195.1670072149,0.0,19.05354210394046,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(46800, 93381, 107314, 134484, 183232, 232046, 300756, 402744, 485750, 654330)","(0.944624, 0.966225, 0.971413, 0.975137, 0.980398, 0.983065, 0.98555, 0.987565, 0.988378, 0.990268)",2.002
1462789,1606191316205000000,cbs,26149163040,1920x1080-22,948994,0.984342,34,0,44123,114739,363006,14.723,7.15,1.606191318938e+18,bola_basic_v1,bbr,2020-11-23,2020-11-23_+lqFvDFc4Fd5TU1YanDuOHM/qPUAu5T48POEMZ0peQE=_0,627.535,630.267999744,2.732999936,347235.28072559746,0.0,18.052637112713068,"('426x240-26', '640x360-24', '854x480-26', '854x480-24', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20', '1920x1080-24', '1920x1080-22')","(53923, 117734, 135656, 169918, 244154, 313403, 412522, 561782, 690739, 948994)","(0.941039, 0.96302, 0.965412, 0.969891, 0.972721, 0.976338, 0.97934, 0.981834, 0.981813, 0.984342)",2.002
