time (ns GMT),channel,video_ts,format,size,ssim_index,cwnd,in_flight,min_rtt,rtt,delivery_rate,buffer,cum_rebuf,time (ns GMT) acked,buffer acked,abr,cc,day,session,time_sent,time_acked,trans_time,throughput,rebuf,ssim,formats,sizes,qualities,duration
1672949767494000000,abc,156496600260,1280x720-22,340757,0.988579,320,0,7932,16083,12380375,14.988,0.05,1.67294976754e+18,16.94,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4532.928,4532.973999872,0.045999872,7407781.482522387,0.0,19.422958684659697,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(33619, 58598, 74346, 87133, 110863, 143646, 186066, 247600, 340757, 481251)","(0.96483, 0.973733, 0.976831, 0.977898, 0.980619, 0.982979, 0.984387, 0.986637, 0.988579, 0.99018)",2.002
1672949769587000000,abc,156496780440,1280x720-20,444386,0.988689,348,0,7932,16943,12380375,14.89,0.05,1.672949769639e+18,16.852,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4535.021,4535.072999936,0.052,8545884.615384616,0.0,19.464989976135865,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(25425, 46261, 59309, 69040, 89423, 118733, 157822, 215389, 304774, 444386)","(0.963793, 0.971786, 0.97497, 0.975305, 0.978314, 0.980873, 0.982017, 0.984701, 0.986849, 0.988689)",2.002
1672949771663000000,abc,156496960620,1280x720-20,562055,0.989314,362,0,7932,16356,10271130,14.802,0.05,1.672949771727e+18,16.764,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4537.097,4537.160999936,0.064,8782109.375,0.0,19.711848301531138,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(28281, 55269, 71824, 86220, 114090, 150254, 216476, 293539, 406165, 562055)","(0.968539, 0.975224, 0.977783, 0.978011, 0.980327, 0.982393, 0.983727, 0.985856, 0.987723, 0.989314)",2.002
1672949773763000000,abc,156497140800,1280x720-20,368402,0.989184,420,0,7932,18858,9470991,14.724,0.05,1.672949773813e+18,16.676,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4539.197,4539.246999808,0.049999872,7368058.862230687,0.0,19.65933321402437,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(18198, 34299, 45613, 52515, 69315, 94281, 120305, 169455, 245847, 368402)","(0.968568, 0.975516, 0.978159, 0.978625, 0.980785, 0.982899, 0.983936, 0.986047, 0.987738, 0.989184)",2.002
1672949775567000000,abc,156497320980,1280x720-22,354788,0.989361,428,0,7932,19730,301575,14.906,0.05,1.672949775615e+18,16.858,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4541.001,4541.048999936,0.048,7391416.666666667,0.0,19.730991911097465,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(25367, 49166, 62452, 73549, 96554, 127365, 181459, 252130, 354788, 510108)","(0.965682, 0.975655, 0.978195, 0.97957, 0.981829, 0.983674, 0.985736, 0.98771, 0.989361, 0.990804)",2.002
1672949777671000000,abc,156497501160,1280x720-20,541653,0.988638,420,0,7932,21721,9418014,14.818,0.05,1.672949777735e+18,16.72,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4543.105,4543.168999936,0.064,8463328.125,0.0,19.445452150587606,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(35372, 63589, 81206, 92771, 119547, 156443, 202389, 273393, 380964, 541653)","(0.947912, 0.96518, 0.968785, 0.972505, 0.975514, 0.978384, 0.982098, 0.984606, 0.986801, 0.988638)",2.002
1672949779508000000,abc,156497681340,1280x720-20,685965,0.988468,380,0,7932,21051,14943627,14.97,0.05,1.672949779573e+18,16.922,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4544.942,4545.006999808,0.064999936,10553318.083267037,0.0,19.3809536628383,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(59597, 106151, 130928, 156130, 194445, 244046, 315646, 405338, 523228, 685965)","(0.957766, 0.96918, 0.9729, 0.973896, 0.977121, 0.97978, 0.981455, 0.98422, 0.986518, 0.988468)",2.002
1672949781622000000,abc,156497861520,1280x720-20,686239,0.986849,398,0,7932,17999,11855008,14.872,0.05,1.672949781687e+18,16.784,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4547.056,4547.120999936,0.064999936,10557533.472032959,0.0,18.810412222335653,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(61647, 108924, 133406, 161332, 198571, 249581, 319487, 404494, 521137, 686239)","(0.946108, 0.96265, 0.967764, 0.969619, 0.973817, 0.977138, 0.978675, 0.982028, 0.984678, 0.986849)",2.002
1672949783712000000,abc,156498041700,1280x720-20,719845,0.986448,450,0,7932,19082,16939226,14.784,0.05,1.672949783788e+18,16.696,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4549.146,4549.221999872,0.076,9471644.736842105,0.0,18.67996607013368,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(60594, 107372, 132682, 160716, 199734, 251515, 321550, 412600, 543934, 719845)","(0.945407, 0.961565, 0.966552, 0.968654, 0.972888, 0.976369, 0.977658, 0.981099, 0.984018, 0.986448)",2.002
1672949785564000000,abc,156498221880,1280x720-20,831373,0.983903,462,0,7932,17830,10909090,14.926,0.05,1.672949785633e+18,16.838,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4550.998,4551.066999808,0.068999936,12048895.233757898,0.0,17.93255055946252,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(77922, 136650, 168875, 205838, 254091, 318002, 398225, 501094, 640668, 831373)","(0.932903, 0.951325, 0.957638, 0.960782, 0.966196, 0.970812, 0.972543, 0.977069, 0.980862, 0.983903)",2.002
1672949787671000000,abc,156498402060,1280x720-20,642284,0.985597,492,0,7932,16787,16934425,14.838,0.05,1.672949787728e+18,16.75,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4553.105,4553.161999872,0.056999936,11268153.002838459,0.0,18.4154703931117,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(52674, 95418, 117722, 139581, 174075, 220365, 279952, 359786, 474804, 642284)","(0.93475, 0.9552, 0.961328, 0.96383, 0.968928, 0.973154, 0.975793, 0.979688, 0.98293, 0.985597)",2.002
1672949789752000000,abc,156498582240,1280x720-20,793746,0.98353,632,0,7932,22679,95120,14.75,0.05,1.672949789815e+18,16.652,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4555.186,4555.248999936,0.063000064,12599130.058026608,0.0,17.833064008302458,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(73721, 131362, 164947, 194264, 242630, 305845, 366770, 466917, 604410, 793746)","(0.919808, 0.946132, 0.95394, 0.957996, 0.964209, 0.969446, 0.97196, 0.976573, 0.980426, 0.98353)",2.002
1672949791609000000,abc,156498762420,854x480-22,66607,0.987888,642,0,7932,21175,21400065,14.882,0.05,1.672949791641e+18,16.844,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4557.043,4557.074999808,0.032,2081468.75,0.0,19.16784137844002,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(19401, 31657, 38569, 44404, 54328, 66607, 81327, 101631, 131056, 174887)","(0.9649, 0.978538, 0.981678, 0.983681, 0.985897, 0.987888, 0.991361, 0.993097, 0.994471, 0.99549)",2.002
1672949793707000000,abc,156498942600,1280x720-22,403944,0.98709,656,0,7932,18782,3843714,14.794,0.05,1.672949793768e+18,16.706,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4559.141,4559.201999872,0.060999936,6622039.734599066,0.0,18.890737577335805,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(52377, 87874, 107909, 129819, 159696, 197635, 245433, 312538, 403944, 527075)","(0.949901, 0.965864, 0.970542, 0.972468, 0.976385, 0.979402, 0.981917, 0.984738, 0.98709, 0.989014)",2.002
1672949795553000000,abc,156499122780,1280x720-20,597153,0.985416,542,0,7932,24826,9684545,14.946,0.05,1.672949795605e+18,16.898,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4560.987,4561.038999808,0.052,11483711.53846154,0.0,18.36123344353079,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(47901, 87347, 109767, 126695, 161483, 206317, 255908, 330909, 438764, 597153)","(0.938324, 0.95405, 0.960918, 0.962237, 0.967943, 0.972966, 0.974253, 0.978918, 0.982519, 0.985416)",2.002
1672949797638000000,abc,156499302960,1280x720-20,626689,0.98456,4,0,7932,21836,19878588,14.858,0.05,1.672949797691e+18,16.81,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4563.072,4563.124999936,0.052999936,11824335.033159286,0.0,18.113527040002822,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(54192, 92369, 116071, 135188, 169806, 216134, 268618, 348166, 462030, 626689)","(0.929602, 0.952809, 0.959107, 0.961939, 0.967035, 0.97135, 0.974955, 0.97882, 0.981929, 0.98456)",2.002
1672949799745000000,abc,156499483140,1280x720-20,360091,0.987561,730,0,7932,24457,89116,14.77,0.05,1.672949799799e+18,16.722,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4565.179,4565.232999936,0.054000128,6668336.04542567,0.0,19.052145321804424,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(25065, 42285, 53065, 62787, 79060, 101923, 132809, 177518, 248331, 360091)","(0.955084, 0.966394, 0.970463, 0.971702, 0.975225, 0.978009, 0.98016, 0.983049, 0.985498, 0.987561)",2.002
1672949801582000000,abc,156499663320,1280x720-20,578493,0.988189,731,0,7932,23396,12208611,14.912,0.05,1.672949801635e+18,16.874,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4567.016,4567.068999936,0.052999936,10914975.44449865,0.0,19.277133304901074,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(60195, 100299, 122513, 142181, 173541, 215069, 263295, 333618, 435226, 578493)","(0.951891, 0.966173, 0.970497, 0.972145, 0.975829, 0.978789, 0.981206, 0.983987, 0.986246, 0.988189)",2.002
1672949803686000000,abc,156499843500,1280x720-20,480983,0.989415,610,0,7932,20075,240785,14.834,0.05,1.672949803731e+18,16.786,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4569.12,4569.164999936,0.044999936,10688526.312570756,0.0,19.75309137644571,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(39531, 70293, 86297, 101450, 124736, 158343, 203932, 263961, 354677, 480983)","(0.952962, 0.967847, 0.971712, 0.973704, 0.977072, 0.979937, 0.982983, 0.985568, 0.987655, 0.989415)",2.002
1672949805773000000,abc,156500023680,1280x720-24,143071,0.992822,610,0,7932,18573,18470304,14.746,0.05,1.672949805818e+18,16.698,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4571.207,4571.251999744,0.044999936,3179360.07731211,0.0,21.43996546002778,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(16966, 27708, 34878, 39592, 51773, 74512, 95187, 143071, 216736, 328319)","(0.969123, 0.981003, 0.982662, 0.985318, 0.986426, 0.987386, 0.991681, 0.992822, 0.993647, 0.994457)",2.002
1672949807614000000,abc,156500203860,1280x720-24,116597,0.993174,611,0,7932,20437,4465385,14.888,0.05,1.672949807648e+18,16.84,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4573.048,4573.081999872,0.033999872,3429336.4398548324,0.0,21.6583371605738,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(16198, 27854, 33123, 40350, 49280, 64630, 83012, 116597, 177819, 276369)","(0.969122, 0.980946, 0.982543, 0.985209, 0.986716, 0.98793, 0.992036, 0.993174, 0.994053, 0.994858)",2.002
1672949809719000000,abc,156500384040,1280x720-20,272284,0.992743,624,0,7932,19311,4361286,14.8,0.05,1.672949809756e+18,16.752,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4575.153,4575.189999872,0.036999936,7359039.756176876,0.0,21.392428769184605,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(13631, 21474, 25872, 31900, 40199, 56143, 64526, 102054, 171118, 272284)","(0.949599, 0.970193, 0.972972, 0.978834, 0.980972, 0.98265, 0.988494, 0.990026, 0.991533, 0.992743)",2.002
1672949811530000000,abc,156500564220,1280x720-20,314102,0.991638,464,0,7932,20097,11080592,14.992,0.05,1.672949811575e+18,16.944,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4576.964,4577.008999936,0.045000192,6980014.663048549,0.0,20.776898367856052,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(10607, 17074, 21293, 24824, 34935, 53441, 71365, 117543, 199317, 314102)","(0.943, 0.966176, 0.969436, 0.976026, 0.978426, 0.980236, 0.986572, 0.988574, 0.990182, 0.991638)",2.002
1672949813614000000,abc,156500744400,1280x720-20,481694,0.990046,374,0,7932,19496,1762637,14.904,0.05,1.672949813723e+18,16.806,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4579.048,4579.156999936,0.108999936,4419213.603941932,0.0,20.020023635919948,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(27656, 51762, 64102, 73541, 93354, 120341, 170392, 230546, 329700, 481694)","(0.945758, 0.966125, 0.969526, 0.97436, 0.977399, 0.979817, 0.983666, 0.986254, 0.988125, 0.990046)",2.002
1672949815698000000,abc,156500924580,1280x720-20,607362,0.988334,366,0,7932,37832,3755034,14.846,0.05,1.672949815778e+18,16.758,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4581.132,4581.211999744,0.08,7592025.0,0.0,19.33078027906005,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(48106, 82795, 102788, 115947, 146810, 188813, 245174, 323752, 439521, 607362)","(0.929393, 0.957837, 0.962842, 0.968663, 0.972653, 0.975593, 0.980767, 0.983787, 0.986171, 0.988334)",2.002
1672949817540000000,abc,156501104760,1280x720-20,779087,0.983691,312,0,7932,18502,10553215,14.988,0.05,1.672949817632e+18,16.9,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4582.974,4583.065999872,0.092,8468336.95652174,0.0,17.875726672734086,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(50687, 86796, 114643, 133243, 178153, 245111, 280914, 391048, 551629, 779087)","(0.904885, 0.942626, 0.949141, 0.957429, 0.962961, 0.967552, 0.972487, 0.976825, 0.980583, 0.983691)",2.002
1672949819635000000,abc,156501284940,1280x720-20,772380,0.983958,274,0,7580,16943,10861912,14.9,0.05,1.672949819727e+18,16.802,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4585.069,4585.160999936,0.092,8395434.782608695,0.0,17.947414879959403,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(44090, 76307, 100395, 114857, 156025, 219132, 260221, 373635, 539415, 772380)","(0.907024, 0.944067, 0.950488, 0.958024, 0.963682, 0.968129, 0.973309, 0.977482, 0.980925, 0.983958)",2.002
1672949821726000000,abc,156501465120,1280x720-20,767100,0.983387,356,0,7580,18990,10826136,14.802,0.05,1.672949821812e+18,16.714,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4587.16,4587.245999872,0.085999872,8919780.71781316,0.0,17.79551934929682,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(61435, 102843, 131703, 148321, 190363, 247329, 301418, 401249, 552052, 767100)","(0.898774, 0.936573, 0.945444, 0.953216, 0.960303, 0.966145, 0.970827, 0.975912, 0.979978, 0.983387)",2.002
1672949823558000000,abc,156501645300,1280x720-20,774243,0.984819,370,0,7580,20737,8478627,14.994,0.05,1.67294982364e+18,16.906,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4588.992,4589.073999872,0.081999872,9442002.543613726,0.0,18.186996197331798,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(67560, 115763, 145431, 172836, 217096, 277605, 339902, 441830, 580200, 774243)","(0.930323, 0.951908, 0.958322, 0.961858, 0.967213, 0.97155, 0.97457, 0.97868, 0.982069, 0.984819)",2.002
1672949825659000000,abc,156501825480,1280x720-20,546553,0.985897,282,0,7580,17217,10268093,14.866,0.05,1.67294982572e+18,16.818,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4591.093,4591.153999872,0.060999936,8959894.646446843,0.0,18.50688494092086,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(37499, 67562, 86093, 100239, 128330, 169179, 214548, 286501, 392370, 546553)","(0.939461, 0.955457, 0.961258, 0.96384, 0.968959, 0.973328, 0.975773, 0.980037, 0.983317, 0.985897)",2.002
1672949827768000000,abc,156502005660,1280x720-20,530132,0.987569,358,0,7580,18891,11455173,14.768,0.05,1.672949827826e+18,16.68,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4593.202,4593.259999744,0.057999872,9140227.068087323,0.0,19.05493933545546,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(38694, 69480, 86362, 100066, 126604, 163468, 210329, 278689, 378225, 530132)","(0.948782, 0.963729, 0.968267, 0.970199, 0.974338, 0.977667, 0.979742, 0.982896, 0.985475, 0.987569)",2.002
1672949829615000000,abc,156502185840,1280x720-20,578511,0.98753,378,0,7580,17195,8981544,14.91,0.05,1.672949829686e+18,16.822,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4595.049,4595.12,0.071000064,8148034.908813603,0.0,19.04133546521458,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(48826, 85115, 104631, 122806, 152810, 192733, 247523, 321461, 426259, 578511)","(0.948872, 0.964191, 0.96894, 0.971198, 0.975051, 0.978248, 0.979854, 0.983018, 0.985481, 0.98753)",2.002
1672949831709000000,abc,156502366020,1280x720-20,660789,0.986049,372,0,7580,19674,9699300,14.812,0.05,1.672949831783e+18,16.774,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4597.143,4597.216999936,0.074000128,8929565.635345928,0.0,18.553946612852542,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(61532, 106632, 132339, 153927, 190316, 239525, 297922, 379478, 496368, 660789)","(0.933885, 0.955182, 0.961498, 0.965054, 0.970177, 0.974229, 0.976972, 0.980589, 0.98359, 0.986049)",2.002
1672949833821000000,abc,156502546200,1280x720-20,771996,0.984986,360,0,7580,18075,11027520,14.724,0.05,1.672949833901e+18,16.636,fugu_variant_cl3,bbr,2023-01-05,2023-01-05_+191NigWAg9/vIFUn7isPQl5gz+gaqz9OuuxSGHv8CQ=_1,4599.255,4599.334999808,0.08,9649950.0,0.0,18.23503588469634,"('426x240-26', '640x360-26', '640x360-24', '854x480-26', '854x480-24', '854x480-22', '1280x720-26', '1280x720-24', '1280x720-22', '1280x720-20')","(70216, 122647, 153969, 182201, 226909, 285518, 347616, 445154, 581946, 771996)","(0.922202, 0.94865, 0.955786, 0.960262, 0.96614, 0.97096, 0.974488, 0.978694, 0.98218, 0.984986)",2.002
